Velocity;Left;Left45;Front;Right45;Right;Rotation
46.678;3.2898;23.5476;3.8108;2.777;3.5717;3
33.2271;3.3251;22.8751;3.7344;2.6549;3.3587;3
29.3323;3.3566;22.1285;3.664;2.5403;3.1653;3
30.42;3.4001;21.3465;3.6;2.4331;2.9899;3
33.3886;3.4386;20.4919;3.5311;2.333;2.8311;3
28.8084;3.4726;19.5791;3.4645;2.24;2.6848;3
30.8434;3.5024;18.621;3.4045;2.1404;2.5103;3
29.2952;3.5282;17.4192;3.3518;2.0412;2.3523;3
28.6962;3.5502;16.2416;3.3071;1.9487;2.2093;3
33.3933;3.5687;14.9403;3.2714;1.8629;2.0803;3
26.7405;3.5839;13.7162;3.2459;1.7837;1.9643;3
33.3209;3.5958;12.5664;3.232;1.7112;1.8605;3
30.4056;3.6046;11.5391;3.2316;1.6452;1.7528;3
30.9133;3.6144;10.6183;3.2465;1.5861;1.645;3
20.8263;3.6275;9.8611;3.2639;1.5337;1.5486;3
25.195;3.6375;9.1822;3.3005;1.4849;1.4631;3
26.6847;3.6446;8.5963;3.3604;1.4327;1.3877;3
25.2586;3.6487;8.0943;3.449;1.3875;1.3221;3
23.019;3.6501;7.6574;3.5735;1.3492;1.2657;3
20.9229;3.6487;7.2715;3.7445;1.3183;1.2182;3
28.0545;3.6445;6.9251;3.9847;1.295;1.1679;3
17.0334;3.6377;6.6109;4.3117;1.2797;1.1228;3
17.0752;3.6283;6.3248;4.7618;1.2727;1.0862;3
19.3341;3.6161;6.0619;5.5841;1.2747;1.0577;3
19.7714;3.6013;5.8184;20.1546;1.2839;1.0372;3
17.0671;3.5838;5.5914;19.5515;1.2963;1.0244;3
13.2907;3.5635;5.3783;18.9785;1.3189;1.0192;3
17.0991;3.5454;5.177;18.3908;1.3527;1.0217;3
13.0096;3.5268;4.9859;17.77;1.3988;1.0293;3
12.1142;3.5054;4.8035;17.048;1.4583;1.0398;3
6.762;3.4811;4.6287;16.3293;1.5326;1.0577;3
8.7468;3.4539;4.4604;15.5561;1.6238;1.0833;3
7.1415;3.4237;4.2977;14.7799;1.7358;1.1165;3
6.1796;3.3903;4.1398;13.9223;1.8693;1.1575;3
5.6652;3.3536;3.9861;13.0544;2.0272;1.2065;3
6.0448;3.3134;3.8358;12.075;2.2133;1.2636;3
1.9608;3.2696;3.6886;11.1764;2.4454;1.3297;8
1.8365;3.2072;3.6376;10.9764;2.5473;1.3751;8
1.8621;3.1448;3.5865;10.7764;2.6493;1.4204;8
2.09;3.0919;3.5355;10.5765;2.7512;1.4658;8
2.144;3.0417;3.4844;10.3765;2.8531;1.5112;8
1.837;2.9915;3.4334;10.1765;2.9707;1.5565;8
1.8578;2.9413;3.3823;9.9765;3.1107;1.6019;8
2.1061;2.8911;3.3303;9.7766;3.2507;1.6472;8
1.9219;2.8409;3.2777;9.5766;3.3907;1.6949;8
1.4569;2.7891;3.3166;9.9728;3.2805;1.7146;7
3.4044;2.7544;3.3686;10.4106;3.1733;1.7293;7
3.8127;2.731;3.4349;10.8498;3.0686;1.7391;7
5.2276;2.7172;3.5167;11.1592;2.9656;1.7441;7
7.1938;2.7127;3.6153;11.5207;2.8729;1.7444;7
10.5186;2.7175;3.7148;11.7726;2.7823;1.74;7
10.8394;2.7316;3.8324;12.034;2.6918;1.7309;7
12.372;2.7534;3.9706;12.2776;2.6012;1.7172;7
11.3222;2.7841;4.1316;12.5078;2.5104;1.6988;7
12.2903;2.8242;4.3182;12.718;2.4192;1.6776;7
12.7302;2.8739;4.5004;12.8623;2.3275;1.6586;7
16.6378;2.9336;4.7011;13.0109;2.235;1.6349;7
14.4102;3.0033;4.9322;13.1066;2.1419;1.6064;7
10.6332;3.0429;4.9618;12.9066;2.1382;1.5863;8
19.0971;3.0759;4.9915;12.7066;2.1345;1.5663;8
15.9237;3.1078;5.0212;12.5066;2.1595;1.5462;8
15.6397;3.1396;5.0398;12.3066;2.1951;1.5261;8
17.1978;3.1715;5.0406;12.1066;2.2306;1.5214;8
15.3596;3.2034;5.0414;11.9066;2.2661;1.5188;8
15.5654;3.2353;5.0422;11.7066;2.3339;1.5162;8
15.4077;3.2671;5.0429;11.5066;2.4901;1.5135;8
17.4605;3.299;5.0437;11.3066;2.6463;1.5109;8
14.773;3.3309;5.0445;11.1066;2.9269;1.5129;8
15.0902;3.3627;5.0453;10.9066;3.3227;1.5353;8
16.6963;3.3841;5.0461;10.7065;4.0028;1.5576;8
16.7061;3.4031;5.0469;10.5065;13.5028;1.5799;8
12.968;3.4538;5.192;10.5643;13.5806;1.5779;7
15.2461;3.515;5.3389;10.6357;13.7801;1.5712;7
15.3899;3.5869;5.5092;10.7273;14.1603;1.5781;7
18.4194;3.6699;5.7053;10.674;22.2655;1.5966;7
21.1836;3.7644;5.8631;10.5831;21.8185;1.61;7
18.5694;3.8481;5.9891;10.5041;21.3837;1.6184;7
22.7937;3.9346;6.1364;10.4371;20.9554;1.6218;7
25.7824;4.0329;6.3069;10.3104;5.0735;1.6204;7
28.5235;4.1436;6.4045;10.1481;4.6619;1.6285;7
30.4893;4.2671;6.515;9.9965;4.3917;1.6455;7
19.6155;4.4043;6.6455;9.8554;4.1889;1.6574;7
24.4375;4.5114;6.7486;9.7161;4.0234;1.6643;7
21.8883;4.6271;6.8548;9.5456;3.8806;1.6664;7
23.7456;4.7562;6.9809;9.3851;3.7526;1.6638;7
31.875;4.8996;7.0466;9.2344;3.6346;1.665;7
23.1193;5.058;7.1114;9.0934;3.5238;1.6661;7
22.7119;5.1589;7.1894;8.9506;3.4182;1.6624;7
25.9931;5.2659;7.2178;8.8109;3.3163;1.654;7
27.4772;5.3866;7.2614;8.6805;3.2173;1.6409;7
26.3529;5.5216;7.3189;8.5591;3.1203;1.623;7
27.5521;5.6156;7.3897;8.4474;3.0249;1.6224;7
30.9593;5.705;7.4478;8.3463;2.9306;1.625;7
33.8526;5.8081;7.3533;8.2546;2.837;1.6229;7
30.888;5.9148;7.2714;8.1723;2.7439;1.6159;7
33.7702;5.9972;7.2018;8.1038;2.651;1.6042;7
32.0435;6.0934;7.1258;8.0621;13.9319;1.5877;7
29.1086;6.2036;6.9593;8.0318;13.5643;1.5864;7
31.1576;6.2513;6.8055;8.0135;13.0845;1.5825;7
35.956;6.3104;6.664;8.0693;12.6403;1.5737;7
24.5565;6.3803;6.531;8.1527;12.2276;1.5601;7
28.4889;6.4062;6.3595;8.3517;11.6852;1.5417;7
28.7087;6.4454;6.2003;8.8531;11.1487;1.5184;7
38.5731;6.4966;6.0529;16.3764;10.6631;1.488;7
27.862;6.5579;5.9169;15.9643;9.9935;1.4524;7
32.3802;6.6329;5.7742;15.5766;9.3664;1.4117;7
31.29;6.5497;5.6416;15.2118;8.7915;1.3655;7
30.7101;6.4642;5.5198;14.8284;8.0478;1.3138;7
28.3396;6.3933;5.4085;14.4588;7.4567;1.3638;7
34.2522;6.3107;5.3095;14.1104;6.9249;1.3993;7
23.7527;6.1276;5.2208;13.7817;6.3354;1.4289;7
32.7978;5.963;5.1424;13.4227;5.8851;1.4832;7
23.2308;5.8157;5.0767;13.0737;5.5242;1.5355;8
24.199;5.7234;4.9739;12.8737;5.8918;1.6222;8
27.9328;5.6066;4.8711;12.6737;6.2595;1.7089;8
32.2341;5.4899;4.7682;12.4737;6.444;1.8194;8
29.8952;5.3732;4.6654;12.2738;6.6251;1.9376;8
26.7377;5.2564;4.5625;12.0738;6.8062;2.0558;8
34.0613;5.1397;4.4597;11.8738;6.9873;2.174;8
30.8757;5.0225;4.3568;11.6738;7.056;2.2943;8
31.0164;4.8906;4.2764;11.4738;7.1172;2.4265;8
32.5455;4.7586;4.197;11.2738;7.1783;2.5587;8
38.8443;4.6267;4.1176;11.0738;7.2394;2.6909;8
32.7461;4.4947;4.0381;10.8738;7.3005;2.8231;8
34.3805;4.3627;3.9587;10.6738;7.3266;2.9552;8
33.0156;4.2314;3.8843;10.4738;7.2985;3.0854;8
37.4778;4.1012;3.8404;10.2738;7.2704;3.2152;8
28.2083;3.971;3.7964;10.0738;7.2422;3.345;8
31.4416;3.8407;3.7525;9.8738;7.2141;3.4748;8
36.0799;3.7105;3.7086;9.6738;7.1859;3.6046;8
35.6864;3.584;3.7163;9.4738;7.1578;3.7331;8
33.3476;3.4698;3.7522;9.2738;7.1213;3.8461;8
23.9087;3.3555;3.7882;9.0738;7.0331;3.9591;8
31.4334;3.2412;3.9507;8.8738;6.9449;4.0722;8
33.4549;3.127;4.1924;8.6738;6.8567;4.1852;8
22.5529;3.0541;4.0324;8.5727;6.8745;4.4;3
35.0058;2.9922;3.8846;8.481;6.9069;4.5871;3
32.7775;2.9252;3.7464;8.3912;6.8527;4.7741;3
35.7885;2.8528;3.6293;8.28;6.801;4.9787;3
40.1307;2.7745;3.5336;8.1777;6.7616;5.1882;3
35.1688;2.6898;3.4415;8.0845;6.714;5.3408;3
38.7085;2.5982;3.3519;8.0006;6.6295;5.5093;3
31.5538;2.5;3.264;7.9262;6.5567;5.6946;3
38.6624;2.4247;3.1771;7.8615;6.4957;5.8009;3
40.6322;2.3432;3.091;7.7932;6.4083;5.8945;3
37.4322;2.2549;3.0052;7.7187;6.282;6.002;3
36.6388;2.1592;2.9196;7.6537;6.1671;6.0614;3
32.7814;2.0556;2.8339;7.5986;6.0634;6.0688;3
34.9353;1.9821;2.7481;7.5538;5.9707;6.0891;3
32.9464;1.915;2.6833;7.5198;5.8594;6.1055;3
45.8022;1.8418;2.6247;7.4972;5.7371;6.045;3
46.2615;1.7623;2.5624;7.4723;5.6256;5.998;3
30.2961;1.6864;2.4972;7.4511;5.5247;5.9641;3
32.6865;1.6458;2.4293;7.4423;5.4342;5.892;3
30.2635;1.6;2.3589;7.4466;5.3542;5.8119;8
35.3783;1.5566;2.431;7.2466;5.223;5.7658;8
33.3491;1.5261;2.7206;7.0465;5.0884;5.7197;8
30.9108;1.5338;3.0417;6.8465;4.9539;5.6736;8
31.5164;1.5416;3.774;6.6465;4.8194;5.6081;8
40.8085;1.5493;20.386;6.4465;4.6849;5.5069;8
35.4827;1.5729;20.5806;6.2465;4.5504;5.4057;8
33.6937;1.6135;20.6983;6.0465;4.4159;5.3046;8
35.624;1.6542;20.7727;5.8465;4.2814;5.2034;8
31.7302;1.6654;19.623;5.8204;4.1702;5.042;3
34.4827;1.6716;18.2833;5.8054;4.0681;4.8867;3
34.1258;1.6994;16.5441;5.8026;3.9749;4.6918;3
31.1459;1.7402;14.2536;5.8015;3.8706;4.5154;3
33.8036;1.7753;11.3011;5.8128;3.7701;4.3562;3
30.7608;1.8049;8.452;5.8388;3.6783;4.2131;3
28.0068;1.8292;6.8832;5.8814;3.595;4.0712;3
31.8042;1.8485;6.0836;5.9426;3.5202;3.9101;3
28.4428;1.8706;5.6003;6.0249;3.4539;3.7649;3
24.8634;1.9009;5.2345;6.1351;3.3962;3.6346;3
18.3125;1.926;4.9417;6.2743;3.3423;3.5183;3
28.8673;1.9461;4.6971;6.4475;3.2855;3.4152;3
27.3969;1.9613;4.4862;6.6611;3.2373;3.3081;3
26.1161;1.9719;4.2995;6.9675;3.1979;3.1994;3
22.0881;1.9778;4.131;7.3476;3.1674;3.1034;3
26.1156;1.982;3.976;7.904;3.1462;3.0193;3
21.1667;1.9947;3.8317;8.8117;3.1347;2.9465;3
22.6311;2.0029;3.6957;21.9349;3.1332;2.8847;3
18.1774;2.0065;3.5663;21.5146;3.1324;2.8334;3
25.7364;2.0057;3.4421;21.0141;3.1421;2.7748;3
15.0143;2.0005;3.3223;20.3953;3.1629;2.7263;8
18.9299;2.0133;3.3971;20.1953;3.1084;2.6849;8
17.4547;2.0262;3.4718;19.9953;3.0539;2.6435;8
17.6019;2.0522;3.5466;19.7953;2.9994;2.6021;8
17.916;2.0823;3.6258;19.5953;2.9449;2.5607;8
21.8712;2.1123;3.7149;19.3953;2.8904;2.5193;8
17.9722;2.1424;3.804;19.1953;2.8359;2.4779;8
20.0538;2.1725;3.8931;18.9953;2.7823;2.4363;8
18.9317;2.2026;3.9822;18.7953;2.7288;2.3885;8
16.819;2.2343;4.0713;18.5953;2.6754;2.3408;8
17.727;2.2761;4.1604;18.3952;2.6219;2.2931;8
19.0135;2.3179;4.2463;18.1952;2.5685;2.2453;8
19.6812;2.3597;4.3316;17.9952;2.515;2.1976;8
19.8129;2.4016;4.4169;17.7952;2.4616;2.1498;8
19.6476;2.4434;4.5021;17.5952;2.4081;2.1021;8
17.2028;2.4852;4.5874;17.3952;2.3546;2.0543;8
11.6634;2.527;4.6727;17.1952;2.3012;2.0066;3
23.9152;2.5346;4.492;16.5954;2.3283;1.9656;3
18.3508;2.5408;4.3215;16.0288;2.3688;1.9337;3
16.4613;2.543;4.1593;15.4271;2.4224;1.9107;3
12.9288;2.5414;4.0042;14.8223;2.49;1.8963;3
14.0127;2.5358;3.855;14.1244;2.5732;1.8906;3
13.074;2.5265;3.7109;13.4478;2.6999;1.8933;3
11.8006;2.5134;3.5709;12.7213;2.8533;1.9097;3
9.8158;2.5152;3.5713;12.5213;2.8827;1.9163;8
9.158;2.517;3.5718;12.3213;2.9121;1.9229;8
11.5127;2.5188;3.5624;12.1213;2.9483;1.9296;8
9.2582;2.5206;3.5526;11.9213;3.0114;1.9362;8
11.4586;2.5224;3.5429;11.7213;3.0746;1.9428;8
9.2524;2.5227;3.5331;11.5213;3.1377;1.9494;8
8.5634;2.5231;3.5234;11.3212;3.2009;1.9596;8
10.1478;2.5234;3.5136;11.1212;3.3057;1.9784;8
10.7281;2.5237;3.5039;10.9212;3.4356;1.9973;8
12.0614;2.524;3.4941;10.7212;3.5654;2.0161;8
9.1586;2.5243;3.4843;10.5212;3.7855;2.0349;8
10.2995;2.5247;3.4746;10.3212;4.1983;2.0537;8
10.9895;2.525;3.4578;10.1212;16.2846;2.0725;8
10.1353;2.5253;3.4322;9.9212;16.0883;2.1059;8
9.1711;2.5231;3.4066;9.7212;15.8921;2.1424;8
11.3519;2.5159;3.381;9.5212;15.6958;2.1789;8
9.1908;2.5088;3.3555;9.3211;15.4995;2.2154;8
9.1357;2.5017;3.3299;9.1211;15.3033;2.2519;8
10.3818;2.4945;3.3043;8.9211;15.107;2.2943;8
11.1686;2.4874;3.2787;8.7211;14.9107;2.3573;8
6.4296;2.498;3.369;8.8908;14.9007;2.3778;7
9.5497;2.5178;3.477;9.0302;14.9041;2.3939;7
13.2873;2.5466;3.5606;9.1719;14.9179;2.4057;7
14.0274;2.5744;3.661;9.3426;14.9268;2.4133;7
14.9972;2.6037;3.7802;9.4257;14.9498;2.4168;7
14.4448;2.6422;3.92;9.5203;14.9878;2.4162;7
15.7454;2.6902;4.083;9.621;15.0221;2.4406;7
16.9887;2.7478;4.2234;9.6746;15.0661;2.461;7
23.8556;2.8154;4.3602;9.7472;15.1264;2.477;7
16.1385;2.8931;4.5195;9.837;15.1935;2.4887;7
21.6409;2.9677;4.7038;9.9457;15.2628;2.4964;7
23.0788;3.038;4.8909;10.0213;15.3503;2.5;7
20.5892;3.1188;5.0096;10.0219;15.4548;2.4997;7
25.5789;3.2105;5.1488;10.0377;15.5614;2.5103;7
23.9946;3.3136;5.3105;10.0491;15.689;2.5249;7
23.5106;3.4285;5.4548;10.009;15.8458;2.5354;7
28.703;3.5512;5.5606;9.982;16.0522;2.5418;7
32.4285;3.6469;5.6857;9.9681;16.3105;2.5443;7
33.9509;3.7545;5.8268;9.9135;16.727;2.5429;7
26.6807;3.8746;5.93;9.8712;17.4638;2.5376;7
29.6222;4.0077;6.0524;9.8417;31.5911;2.5328;7
28.8941;4.1547;6.1921;9.7982;30.8373;2.5306;7
26.6938;4.2659;6.2574;9.7556;30.3665;2.5246;7
30.9252;4.3657;6.3393;9.7257;29.9781;2.5147;7
26.7988;4.4782;6.4273;9.699;29.629;2.501;7
28.6708;4.6039;6.4737;9.665;29.2702;2.4835;7
33.8364;4.7293;6.5357;9.6441;28.8097;2.462;7
34.9947;4.8133;6.612;9.6368;28.3835;2.4395;7
28.8907;4.9098;6.7023;9.6194;27.5833;2.4349;7
31.8978;5.0194;6.7949;9.614;26.8027;2.4263;7
28.7195;5.1234;6.792;9.6232;25.6099;2.4138;7
34.609;5.2138;6.8028;9.6347;4.8067;2.3974;7
36.3779;5.3174;6.8276;9.65;4.6645;2.377;7
37.0717;5.4346;6.7898;9.6814;4.521;2.3526;7
33.6249;5.4924;6.7618;9.7248;4.3756;2.3253;7
36.3353;5.5614;6.7465;9.763;4.228;2.3113;7
31.4681;5.6433;6.7038;9.8189;4.0778;2.2933;7
35.6022;5.6881;6.6621;9.8942;3.9244;2.2712;7
49.4512;5.7385;6.6327;9.9637;3.7673;2.2449;7
30.2337;5.8016;6.596;10.0505;3.6059;2.2143;7
34.5367;5.8734;6.5548;10.1595;3.4395;2.1795;7
43.9193;5.9583;6.5258;10.2756;3.2674;2.1397;7
39.4522;6.0046;6.5026;10.4094;3.6202;2.0937;7
38.3099;6.0063;6.4703;10.5702;3.5004;2.0427;7
37.0461;6.0208;6.4503;10.7956;3.3857;1.9866;7
40.2832;6.0265;6.4431;11.0681;3.2748;1.9251;7
32.5298;5.9911;6.4278;11.5704;3.167;1.8578;7
41.8373;5.9686;6.4224;12.9815;3.0616;1.7845;7
37.1302;5.9497;6.4302;25.5565;2.958;1.9859;7
29.6924;5.9015;6.4409;25.1707;2.8557;1.9507;7
33.8872;5.8664;6.454;24.8231;2.7545;1.9108;7
27.3241;5.8421;6.4811;24.4859;2.6539;1.866;7
32.8433;5.7959;6.5205;24.0299;2.499;1.8173;7
26.2018;5.7626;6.5529;23.6061;2.2462;1.7884;7
23.4445;5.7421;6.6003;22.9315;2.3784;1.7549;7
20.9634;5.71;6.6634;22.1193;2.2876;1.7164;7
20.0573;5.6867;6.7259;21.2718;2.1961;1.6729;8
12.564;5.6694;6.6583;21.0718;2.2003;1.4927;8
30.9848;5.6521;6.5908;20.8718;2.2046;1.6088;8
24.5523;5.6316;6.5232;20.6718;2.2088;1.5933;8
27.198;5.6023;6.4557;20.4718;2.2319;1.5779;8
26.8369;5.5729;6.3881;20.2718;2.2587;1.5625;8
29.4392;5.5436;6.3206;20.0718;2.2855;1.5476;8
20.7736;5.5142;6.253;19.8718;2.3123;1.5506;8
25.1999;5.4849;6.1798;19.6718;2.3233;1.5536;8
25.0306;5.4555;6.1057;19.4718;2.3884;1.5565;8
27.9661;5.4171;6.0316;19.2718;2.437;1.5595;8
21.685;5.377;5.9575;19.0718;2.4856;1.5628;8
36.5291;5.3368;5.8833;18.8717;2.5341;1.5801;8
31.5894;5.2967;5.8092;18.6717;2.3932;1.5974;8
34.8347;5.2566;5.7351;18.4718;2.6624;1.6147;8
31.4126;5.2164;5.661;18.2717;2.7332;1.632;8
33.1824;5.1728;5.5887;18.0717;2.8041;1.5273;8
32.4398;5.1212;5.5223;17.8717;2.8749;1.6759;8
29.0246;5.0696;5.4559;17.6717;2.9719;1.7052;8
26.0653;5.018;5.3895;17.4717;3.0705;1.7345;8
28.2321;4.9664;5.3231;17.2717;3.169;1.7638;8
27.3993;4.9147;5.2567;17.0717;3.2675;1.7931;8
27.2889;4.8631;5.1903;16.8717;3.3896;1.826;8
28.5764;4.8047;5.1338;16.6717;3.5193;1.8661;8
35.8303;4.742;5.0947;16.4717;3.6491;1.9061;8
28.8806;4.6792;5.0557;16.2717;3.7788;1.9462;8
27.0784;4.6165;5.0167;16.0717;3.9299;1.9863;8
34.8063;4.5537;4.9776;15.8717;4.0856;1.8905;8
27.8451;4.491;4.9386;15.6717;4.2413;2.0753;8
28.6859;4.4283;4.9398;15.4717;4.397;2.127;8
27.5716;4.359;4.9412;15.2717;4.5285;2.1786;8
28.7154;4.288;4.9425;15.0717;4.6502;2.2303;8
39.6247;4.2169;4.9438;14.8717;4.7718;2.282;8
31.4781;4.1459;4.9758;14.6717;4.8935;2.335;8
28.5181;4.0749;5.0303;14.4717;5.0151;2.3979;8
31.3054;4.0039;5.0849;14.2717;4.8161;2.4608;8
29.3516;3.937;5.1395;14.0717;5.1493;2.5236;8
17.2192;3.8756;5.2666;13.8717;5.2027;2.5865;8
25.1491;3.8142;5.3994;13.6717;5.2561;2.6494;8
21.5947;3.7529;5.5353;13.4717;5.3095;2.7154;8
26.9552;3.6915;5.7559;13.2717;5.3629;2.7864;8
34.8589;3.6349;5.9765;13.0717;5.2046;2.8574;8
31.5882;3.6029;6.2658;12.8717;5.3927;2.9284;8
31.9096;3.5708;6.5863;12.6717;5.3915;2.9994;8
31.7469;3.5388;6.9812;12.4717;5.3903;3.0705;8
27.3142;3.5068;7.4077;12.2717;5.3892;3.1414;8
30.3655;3.4925;7.9017;12.0717;5.388;3.2015;8
33.4006;3.4935;8.4102;11.8717;5.3868;3.2617;8
29.9503;3.4944;8.9259;11.6717;5.3628;3.3219;8
26.1785;3.4953;9.4131;11.4717;5.3234;3.382;8
16.8811;3.4992;9.8979;11.2717;5.2841;3.4422;3
32.0987;3.4957;9.0222;11.6457;5.3969;3.558;3
28.8987;3.4894;8.3264;11.5818;5.4325;3.6612;3
32.5162;3.4802;7.744;11.7269;5.6018;3.755;3
36.5126;3.4682;7.2571;11.8998;5.6974;3.8607;3
35.3058;3.4534;6.8427;12.0266;5.6056;3.9788;3
38.7756;3.4357;6.4864;11.9704;5.8808;4.1031;3
33.2601;3.4152;6.1709;11.9284;5.9785;4.1889;3
32.623;3.3916;5.8879;11.9011;6.0754;4.2868;3
35.1029;3.3651;5.631;11.889;6.1714;4.3972;3
40.9096;3.3399;5.3954;11.8464;6.2861;4.5073;3
41.6175;3.321;5.1773;11.7723;6.3945;4.5861;3
39.4831;3.299;4.9739;11.7116;6.5218;4.6772;3
35.6682;3.274;4.7827;11.6647;6.6607;4.7809;3
34.0364;3.2458;4.6032;11.634;6.8153;4.8563;3
33.1904;3.2143;4.4321;11.6219;6.9915;4.9311;3
37.5916;3.1789;4.4551;11.4219;6.9681;4.9671;8
35.5849;3.1452;4.4805;11.2219;6.9447;5.0032;8
37.5604;3.1309;4.5058;11.0219;6.9212;5.0299;8
37.168;3.1166;4.5312;10.8219;6.8978;5.0446;8
40.7408;3.1023;4.5572;10.6219;6.6812;5.0593;8
37.365;3.088;4.5853;10.4219;6.8551;5.074;8
39.6167;3.0817;4.6134;10.2219;6.8341;5.0887;8
36.7276;3.0825;4.6414;10.0219;6.8131;5.1034;8
34.5297;3.0833;4.6695;9.8219;6.7921;5.104;8
37.1342;3.0841;4.6951;9.6219;6.6553;5.1034;8
39.3488;3.0848;4.7197;9.4219;6.7507;5.1028;8
38.8782;3.0942;4.7443;9.2219;6.7302;5.1022;8
34.7909;3.105;4.7689;9.0219;6.7096;5.1016;8
35.7359;3.1159;4.7934;8.8219;6.6891;5.0952;3
38.2273;3.1035;4.6157;8.7781;6.5849;5.0977;3
31.5036;3.0879;4.4455;8.7489;6.6043;5.1119;3
37.6097;3.0691;4.2818;8.7949;6.6381;5.1331;3
38.8098;3.0474;4.1236;8.8592;6.6869;5.1607;3
36.3318;3.0248;3.9702;9.1079;6.7517;5.2001;3
35.2298;2.9988;3.8208;14.8956;6.6748;5.2496;3
35.5526;2.9693;3.6749;15.5447;6.5718;5.3103;3
38.6633;2.9363;3.5318;16.0684;6.4803;5.3508;3
37.4296;2.8995;3.3912;16.5318;6.4004;5.4737;3
33.6218;2.8589;3.2526;17.0012;6.3321;5.5772;3
36.4609;2.8143;3.1155;17.4967;6.2664;5.6949;3
41.4358;2.7654;2.9796;18.08;6.1497;5.8276;3
34.5779;2.7122;2.8446;18.87;6.0442;5.9755;3
40.5919;2.6552;2.7101;20.8588;5.9498;5.817;3
31.9354;2.5933;2.5759;31.2828;5.8664;5.8417;3
35.6685;2.5101;2.4908;31.0828;5.7464;5.8494;8
33.1604;2.4269;2.4058;30.8828;5.6265;5.857;8
33.5213;2.3437;2.3207;30.6828;5.508;5.8647;8
33.6839;2.2591;2.2356;30.4828;5.3897;5.8724;8
29.6713;2.1735;2.1506;30.2828;5.2714;5.88;8
33.5997;2.0879;2.1321;30.0828;5.1532;5.8392;8
37.5185;2.0022;2.2668;29.8828;5.0349;5.7456;8
31.2016;1.9166;2.6738;29.6828;4.9167;5.652;8
37.0324;1.8307;3.5253;29.4827;4.7984;5.5585;8
35.0343;1.7446;4.237;29.2827;4.6801;5.4649;8
32.6034;1.6586;4.9295;29.0827;4.5654;5.3714;8
30.7146;1.5726;5.3055;28.8827;4.4686;5.2778;8
32.0159;1.4958;5.605;28.6827;4.3719;5.1842;8
28.6125;1.5179;5.9046;28.4827;4.2751;5.0907;8
30.514;1.6014;6.2041;28.2827;4.1784;4.9933;8
29.5858;1.7066;6.3271;28.0827;4.0817;4.846;8
22.0071;1.8227;6.4157;27.8827;3.9998;4.6988;3
36.355;1.908;6.1485;27.2769;4.0499;4.4673;3
29.7933;1.9848;5.9013;26.6739;4.1301;4.257;3
29.7013;2.0537;5.6708;26.0705;4.4063;4.0664;3
33.884;2.1155;5.4546;25.4355;5.1292;3.8986;3
25.5723;2.1706;5.2506;24.7774;7.2604;3.7473;3
22.1959;2.2753;5.2728;24.5774;7.4228;3.6478;8
23.8468;2.3797;5.295;24.3774;7.5852;3.5484;8
36.0852;2.4778;5.3173;24.1774;7.7475;3.4728;8
25.6975;2.5759;5.3395;23.9774;7.8306;3.407;8
31.1929;2.674;5.3617;23.7774;7.8364;3.3411;8
22.6666;2.7721;5.3839;23.5774;7.8421;3.2753;8
26.2454;2.8702;5.4062;23.3774;7.8479;3.2411;8
27.0497;2.9683;5.391;23.1774;7.8536;3.2265;8
26.5932;3.0663;5.3365;22.9774;7.8594;3.2119;8
27.1706;3.1581;5.282;22.7774;7.8651;3.2027;8
25.7776;3.223;5.2276;22.5774;7.8709;3.2527;8
32.1578;3.2878;5.1731;22.3774;7.8237;3.3028;8
25.4914;3.3527;5.1186;22.1773;7.771;3.3528;8
24.0911;3.4176;5.0642;21.9773;7.7182;3.4534;8
28.7425;3.4824;5.0097;21.7773;7.6654;3.5722;8
32.2098;3.5473;4.9491;21.5773;7.6127;3.691;8
24.4999;3.6122;4.8464;21.3773;7.5599;3.8258;8
32.4002;3.677;4.7438;21.1773;7.5071;3.9893;8
32.829;3.7192;4.6411;20.9773;7.4544;4.1528;8
30.2645;3.7338;4.5385;20.7773;7.4016;4.3163;8
29.4686;3.7484;4.4359;20.5773;7.3488;4.4756;8
25.0034;3.7629;4.3332;20.3773;7.2742;4.6334;8
29.3733;3.7775;4.2306;20.1773;7.1976;4.7912;8
24.9274;3.7921;4.1279;19.9773;7.121;4.949;8
24.706;3.8067;4.0046;19.7773;7.0444;5.085;8
30.8635;3.8212;3.8785;19.5773;6.9678;5.1579;8
24.7184;3.815;3.7524;19.3773;6.8912;5.2309;8
23.6217;3.7673;3.6263;19.1772;6.8146;5.3038;8
26.3335;3.7195;3.5002;18.9772;6.7381;5.3767;8
27.712;3.6718;3.3741;18.7772;6.6615;5.4497;8
25.5737;3.6241;3.248;18.5772;6.5849;5.5226;8
26.5949;3.5764;3.1211;18.3772;6.5047;5.5382;8
23.2304;3.5287;2.9927;18.1772;6.4227;5.5421;8
25.2321;3.4423;2.8643;17.9772;6.3408;5.5461;8
23.8634;3.3284;2.7359;17.7772;6.2588;5.5501;8
33.9463;3.2145;2.6075;17.5772;6.1768;5.5541;8
23.9465;3.1006;2.4791;17.3772;6.0948;5.5581;8
27.2206;2.9866;2.3645;17.1772;6.0129;5.5621;8
30.7358;2.8571;2.2889;16.9772;5.9309;5.5622;8
29.5436;2.6963;2.2134;16.7772;5.8489;5.5164;8
29.9775;2.5354;2.1379;16.5771;5.7712;5.4705;8
34.0708;2.3745;2.0623;16.3771;5.6968;5.4246;8
18.4266;2.2128;2.0585;16.1771;5.6225;5.3788;8
